unit_idx,unit_type,name,issn,field_eb,country_code,v,rank_v,a_p
139264467,institution,Seoul National University,,,KR,0.7396510418053476,471,59.65555555555555
162714631,institution,George Mason University,,,US,0.7378077861091193,472,28.983333333333334
45129253,institution,University College London,,,GB,0.7358231763168365,473,59.10575396825398
29894533,institution,Charles Darwin University,,,AU,0.7357034934942873,474,5.833333333333333
161046081,institution,University of Freiburg,,,DE,0.7354699305790217,475,5.333333333333333
931278978,institution,College of Business Administration,,,LV,0.7349300693341256,476,7.356944444444444
146655781,institution,University of Liverpool,,,GB,0.7335550603021526,477,48.82265512265513
121883995,institution,Johannes Kepler University of Linz,,,AT,0.7319606548302976,478,16.931944444444444
6014304,source,Journal of the American Taxation Association,0198-9073,A,,0.7312133407217118,479,71.0
107181468,source,Journal of Accounting Auditing & Finance,0148-558X,A,,0.7299866776491785,480,186.0
59897056,institution,"California State University, Long Beach",,,US,0.7293679517871463,481,14.783333333333333
94625822,institution,Northern University of Malaysia,,,MY,0.7264612856603547,482,30.991666666666664
145507837,source,Industrial and Corporate Change,0960-6491,A,,0.725260342383907,483,291.0
52721111,source,Journal of Real Estate Research,0896-5803,A,,0.7245815209696763,484,111.0
20121455,institution,Bielefeld University,,,DE,0.7245087821974006,485,5.0
951315,institution,Graduate Institute of International and Development Studies,,,CH,0.7229559218916946,486,1.8611111111111112
900890020,institution,University of Palermo,,,IT,0.7184171449580583,487,14.025
12315562,institution,Texas Tech University,,,US,0.7169871085686629,488,31.062121212121205
19820366,institution,Chinese Academy of Sciences,,,CN,0.7163698361125046,489,26.156666666666666
19700959,institution,Florida International University,,,US,0.7142441526498168,490,82.40555555555555
169335092,institution,University of North Carolina at Greensboro,,,US,0.7135383952081237,491,14.83333333333333
27577105,institution,University College Cork,,,IE,0.7115323325356679,492,25.233333333333338
157485424,institution,Korea Advanced Institute of Science and Technology,,,KR,0.7105861346315308,493,62.92500000000001
118564535,institution,University of Bern,,,CH,0.7084898606090053,494,17.683333333333334
36234482,institution,University of Bristol,,,GB,0.7081075612239216,495,52.667933455433456
109173049,institution,Beijing Foreign Studies University,,,CN,0.7045273727712721,496,22.191666666666666
129162050,institution,École Supérieure de Commerce de Toulouse,,,FR,0.7008645479835918,497,26.324242424242424
183638586,institution,Parthenope University of Naples,,,IT,0.6997902242162704,498,22.85833333333333
4210106879,institution,Ohio University,,,US,0.6994870700148406,499,18.06111111111111
184840846,institution,Virginia Commonwealth University,,,US,0.6993803256825053,500,17.4
118347636,institution,Australian National University,,,AU,0.6993338339576683,501,103.61170634920636
134113660,institution,"University of Nevada, Reno",,,US,0.6962926156145998,502,20.46666666666667
189158943,institution,University of Milan,,,IT,0.6960290633193438,503,21.794444444444444
9360294,institution,University of Bologna,,,IT,0.6908703608660062,504,57.34722222222222
184813773,institution,"California State University, East Bay",,,US,0.6894660118351993,505,8.282467532467532
47818738,institution,Sultan Qaboos University,,,OM,0.6874248462904318,506,15.383333333333333
183935753,institution,King's College London,,,GB,0.684850553130445,507,34.65257936507936
149704539,institution,Deakin University,,,AU,0.6829785483681284,508,86.01190476190477
3131550300,institution,Université Toulouse-I-Capitole,,,FR,0.682779953916888,509,2.5289682539682534
72951846,institution,Washington State University,,,US,0.6821140037502132,510,26.344877344877347
108290504,institution,University of Pisa,,,IT,0.6795866869522138,511,28.06868686868686
200332995,institution,TU Dortmund University,,,DE,0.6794318645991098,512,15.791666666666666
74413500,institution,University of Windsor,,,CA,0.679345020073092,513,12.906565656565657
56934997,institution,Changsha University of Science and Technology,,,CN,0.67862221885966,514,45.63
41869786,source,Small Business Economics,0921-898X,A,,0.6780235142297735,515,634.0
42934936,institution,Dublin City University,,,IE,0.677872086015073,516,35.072222222222216
