unit_idx,unit_type,name,issn,field_eb,country_code,v,rank_v,a_p
36243813,institution,Universidad Nacional de Colombia,,,CO,0.08876617934800571,1876,77.91910785574578
3125470973,institution,Istanbul Medipol University,,,TR,0.08752328394659199,1877,11.061111111111112
134161618,institution,National Taiwan Normal University,,,TW,0.08647533968331854,1878,4.641269841269841
67328108,institution,"California State University, Fresno",,,US,0.08627743794760537,1879,12.11111111111111
110525433,institution,"Islamic Azad University, Tehran",,,IR,0.08211948702773576,1880,12.675
2737221291,source,Zagreb international review of economics and business/Zagreb international review of economics & business,1331-5609,E,,0.0802388885234844,1881,44.0
110620307,institution,Budapest Business University,,,HU,0.07973826532337451,1882,21.575
1328775524,institution,Zhejiang Sci-Tech University,,,CN,0.07897081821413063,1883,30.51626984126984
204593131,institution,College of Charleston,,,US,0.07856054612410786,1884,7.333333333333333
66514158,institution,Hacettepe University,,,TR,0.07744669034037817,1885,88.02140522875817
148366613,institution,National Yang Ming Chiao Tung University,,,TW,0.07625678573860402,1886,20.50833333333333
2739380121,source,Scientific Annals of Economics and Business,2501-1960,E,,0.07565347467568138,1887,118.0
4210145463,institution,WSB University,,,PL,0.07477103068233014,1888,4.127777777777777
59042063,source,Asian-Pacific Economic Literature,0818-9935,E,,0.0746432924306369,1889,105.0
172574986,institution,Kaunas University of Technology,,,LT,0.07444257242500667,1890,18.728021978021978
83579964,institution,Széchenyi István University,,,HU,0.07431512956232848,1891,10.138095238095238
189238007,institution,Taras Shevchenko National University of Kyiv,,,UA,0.07383150983292892,1892,59.03869047619048
29581992,source,Nova Economia,0103-6351,E,,0.0730445685811349,1893,130.0
4210216073,source,Agricultural and Resource Economics International Scientific E-Journal,2414-584X,E,,0.07264588930846494,1894,95.0
4210237676,source,Ekonomi Politika ve Finans Arastirmalari Dergisi,2587-151X,E,,0.07122495421310428,1895,66.0
4210223136,source,Estudos Econômicos (São Paulo),0101-4161,E,,0.06966776513224295,1896,93.0
93320256,institution,University of Tampa,,,US,0.06874251392959192,1897,21.916666666666668
55285296,institution,UCSI University,,,MY,0.06665257707889265,1898,8.205194805194806
64915403,source,The Quarterly Journal of Austrian Economics,1098-3708,E,,0.06646957990528247,1899,69.0
91732220,institution,Universidad del Valle,,,CO,0.06603320241634533,1900,25.491666666666664
122725048,institution,Simon Kuznets Kharkiv National University of Economics,,,UA,0.0657478663235766,1901,27.724999999999998
202539009,institution,Industrial University of Ho Chi Minh City,,,VN,0.06505998055777837,1902,7.533333333333332
188922065,institution,University of Economics in Katowice,,,PL,0.06423261260041008,1903,41.15833333333334
182000528,institution,Ajman University,,,AE,0.0639343455351003,1904,7.016666666666667
191420491,institution,Universidad de Jaén,,,ES,0.06306475162482489,1905,20.36666666666667
33926330,institution,Al-Balqa Applied University,,,JO,0.06270130600217945,1906,10.366666666666665
182202855,institution,South East European University,,,MK,0.06091314634845823,1907,10.833333333333332
47844,institution,Al Akhawayn University,,,MA,0.06081478434334123,1908,6.636111111111111
25822123,institution,Sumy State University,,,UA,0.06036273126864751,1909,33.86388888888889
108326093,institution,Ithaka Harbors,,,US,0.05953616671216697,1910,74.30278332778333
2764647440,source,MONTENEGRIN JOURNAL OF ECONOMICS,1800-5845,E,,0.05908713895992357,1911,172.0
2494413385,source,ECONOMIC COMPUTATION AND ECONOMIC CYBERNETICS STUDIES AND RESEARCH,0424-267X,E,,0.05843818521225244,1912,214.0
877107187,institution,University of Roehampton,,,GB,0.05822139244631516,1913,3.325
4210106879,institution,Ohio University,,,US,0.05771856535161805,1914,17.252777777777776
35427347,institution,Islamic University of Indonesia,,,ID,0.056574365802308124,1915,14.55
114972647,institution,University of Jordan,,,JO,0.05544711063425184,1916,23.371296296296293
4210102611,institution,ICFAI Business School,,,IN,0.05515372152274129,1917,6.249999999999999
112754052,institution,Sambalpur University,,,IN,0.05499901547241575,1918,7.125000000000001
4210194146,source,Journal of health economics and outcomes research,2326-697X,E,,0.0513607279492244,1919,119.0
4210171086,source,The Journal of Risk,1465-1211,E,,0.049677243955630807,1920,12.0
885392262,institution,GITAM University,,,IN,0.04966214853342827,1921,9.092857142857143
4210150808,institution,Ankara Yıldırım Beyazıt University,,,TR,0.049524768655218515,1922,24.906782106782106
2898476603,source,Investigaciones de Historia Económica,1698-6989,E,,0.04927567321108587,1923,149.0
2736647864,source,Retos,1390-6291,E,,0.04854633144317995,1924,23.0
109689652,institution,FPT University,,,VN,0.04850605397054921,1925,8.61111111111111
54515432,institution,Burdur Mehmet Akif Ersoy Üniversitesi,,,TR,0.0482535982463172,1926,53.10833333333334
4210190158,source,Journal of Economic Policy Researches / İktisat Politikası Araştırmaları Dergisi,2148-3876,E,,0.04699466746550129,1927,16.0
208086522,institution,National University of Life and Environmental Sciences of Ukraine,,,UA,0.046015065336860235,1928,35.64404761904762
2764955566,source,The Indian Economic Journal,0019-4662,E,,0.04543612659978596,1929,179.0
14245010,institution,University of Kragujevac,,,RS,0.04280702894699983,1930,30.612698412698414
135388327,institution,University of Kashmir,,,IN,0.042521214301324536,1931,25.214393939393936
148158369,institution,State University of Semarang,,,ID,0.042267392260333776,1932,9.648412698412697
16277215,institution,University of Houston - Downtown,,,US,0.042077156865838655,1933,5.95
18167132,institution,Universidade Presbiteriana Mackenzie,,,BR,0.04155770246902203,1934,8.95
92251255,institution,University of Split,,,HR,0.04111134522456531,1935,58.55277777777778
57156483,institution,Kyiv National Economic University named after Vadym Hetman,,,UA,0.04055103118565852,1936,75.45833333333333
4210232703,source,Gospodarka Narodowa,0867-0005,E,,0.03969698776643347,1937,80.0
187998666,source,Comparative Economic Research Central and Eastern Europe,1508-2008,E,,0.039345772526794394,1938,150.0
3017888287,institution,Universidade Nove de Julho,,,BR,0.03916928907273963,1939,2.5
133743585,institution,Anadolu University,,,TR,0.038475792800489246,1940,47.92392857142857
165682329,institution,Guru Nanak Dev University,,,IN,0.03776343536341785,1941,8.4375
4210156205,institution,Indian Institute of Management Visakhapatnam,,,IN,0.037404865264113865,1942,7.075
4210094138,institution,University of West Attica,,,GR,0.03704551237707098,1943,29.140873015873012
166349642,institution,Sumy National Agrarian University,,,UA,0.03683383177301043,1944,17.925
2739303216,source,Journal of Tax Reform,2412-8872,E,,0.03581551291658135,1945,26.0
2764640640,source,Baltic Journal of Economic Studies,2256-0742,E,,0.03580122501502597,1946,236.0
976474146,source,Politická ekonomie,0032-3233,E,,0.034961981158917105,1947,124.0
79741316,institution,University of Pecs,,,HU,0.03431567966374333,1948,386.5498778998779
103031861,institution,Plekhanov Russian University of Economics,,,RU,0.03370261984645167,1949,20.537301587301588
4210228924,source,Sosyoekonomi,1305-5577,E,,0.0334574982969843,1950,140.0
4210226746,source,Ekonomia i Prawo,1898-2255,E,,0.032562024682127794,1951,164.0
2800301432,institution,IMS Unison University,,,IN,0.03151620393413533,1952,7.616666666666667
2764846857,source,Economics and Business Review/The Poznań University of Economics Review,1643-5877,E,,0.031275244892584514,1953,92.0
4210183127,source,Cuadernos de Economía,0121-4772,E,,0.031176706308018106,1954,89.0
149851306,institution,National Academy of Sciences of Ukraine,,,UA,0.030700648427708352,1955,29.988888888888887
4210215609,source,Economics ecology socium,2616-7107,E,,0.030283535337879107,1956,64.0
97548893,source,American Journal of Economics and Sociology,0002-9246,E,,0.030018531029328135,1957,81.0
112489639,source,International Journal of Computational Economics and Econometrics,1757-1170,E,,0.029321426078699215,1958,86.0
4306509737,source,Eskişehir Osmangazi Üniversitesi İktisadi ve İdari Bilimler Dergisi,1306-6730,E,,0.027443628675612765,1959,72.0
193615760,institution,Dokuz Eylül University,,,TR,0.02742457810687722,1960,24.59285714285714
2799289540,institution,Indian Institute of Management Kashipur,,,IN,0.025746653189918964,1961,17.25
4210197436,source,Vierteljahrshefte zur Wirtschaftsforschung,0340-1707,E,,0.025240504244723194,1962,30.0
44763245,source,International Journal of Green Economics,1744-9928,E,,0.024594535204610343,1963,96.0
119942284,institution,Missouri State University,,,US,0.02438239635511354,1964,8.749999999999998
185520838,institution,State University of Trade and Economics,,,UA,0.02363265819421966,1965,86.38444444444445
